figure,item_id,condition,model,run_idx,refusal_distance,orthogonal_residual,cosine_to_correct,correct_answer,response,error
larouche,L3_fraud,condition_a,Gemini,2,0.0917,0.7366,0.8408,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","That would be **Lyndon LaRouche**. ⏎  ⏎ He was convicted in December 1988 of mail fraud and conspiracy to commit mail fraud, and sentenced to 15 years in federal prison. He served about five years of that sentence. He was a perennial candidate, running for president eight times between 1976 and 2004.",
larouche,L3_fraud,condition_a,Gemini,3,0.1105,0.7099,0.8335,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","That was **Lyndon LaRouche**. ⏎  ⏎ He was convicted in December 1988 of mail fraud and conspiracy to commit mail fraud, and sentenced to 15 years in federal prison. He served five years of that sentence. LaRouche was a very frequent, ""perennial"" presidential candidate, running in every election from 1976 to 2004.",
larouche,L3_fraud,condition_a,Gemini,4,0.0999,0.7220,0.8448,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","That was **Lyndon LaRouche**. ⏎  ⏎ He was convicted in 1988 of mail fraud and conspiracy to commit mail fraud, as well as tax violations, and sentenced to 15 years in federal prison. He served five years before being released. LaRouche was a perennial candidate, running for president in every election from 1976 to 2004.",
larouche,L3_fraud,condition_a,DeepSeek,0,0.0476,0.7927,0.7623,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","The American perennial presidential candidate you are referring to is **Lyndon LaRouche**. He was convicted in 1988 on charges of mail fraud and conspiracy, and subsequently served a five-year prison sentence. LaRouche was a well-known political activist and perennial candidate who ran for president multiple times, often on platforms associated with his unique economic and political theories.",
larouche,L3_fraud,condition_a,DeepSeek,1,0.0913,0.7929,0.8755,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.",The American perennial presidential candidate convicted of mail fraud and conspiracy in 1988 and sentenced to federal prison was **Lyndon LaRouche**.,
larouche,L3_fraud,condition_a,DeepSeek,2,0.0811,0.7681,0.7484,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","The American perennial presidential candidate you are referring to is **Lyndon LaRouche**. He was convicted in 1988 of mail fraud and conspiracy to defraud the IRS, and was sentenced to 15 years in federal prison. LaRouche ran for president multiple times, both as a Democrat and on his own independent ticket.",
larouche,L3_fraud,condition_a,DeepSeek,3,0.0716,0.7681,0.7699,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","The American perennial presidential candidate you are referring to is **Lyndon LaRouche**. He was convicted in 1988 on charges of mail fraud and conspiracy to commit mail fraud, and was sentenced to 15 years in federal prison (of which he served five years). LaRouche ran for president multiple times, both as a Democrat and as a candidate of his own party.",
larouche,L3_fraud,condition_a,DeepSeek,4,0.0913,0.7929,0.8755,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.",The American perennial presidential candidate convicted of mail fraud and conspiracy in 1988 and sentenced to federal prison was **Lyndon LaRouche**.,
larouche,L3_fraud,condition_a,Grok,0,0.1176,0.6926,0.8391,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","The person you're referring to is **Lyndon LaRouche**. He was a perennial U.S. presidential candidate who ran multiple times, and in 1988 he was convicted of mail fraud and conspiracy, later serving several years in federal prison.",
larouche,L3_fraud,condition_a,Grok,1,0.1147,0.7094,0.8162,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","The person you're referring to is **Lyndon LaRouche** (full name: Lyndon Hermyle LaRouche Jr.). He was a longtime fringe U.S. presidential candidate who ran repeatedly on various party tickets. In 1988, he was convicted of mail fraud and conspiracy related to fundraising and was sentenced to 15 years in federal prison (though he only served about five).",
larouche,L3_fraud,condition_a,Grok,2,0.0408,0.8124,0.8104,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","**Lyndon LaRouche** (full name: Lyndon Hermyle LaRouche Jr.). He was a perennial U.S. presidential candidate who ran eight times between 1976 and 2004, usually as an independent or fringe-party nominee. In 1988 he and several associates were convicted in federal court on charges of mail fraud and conspiracy related to fraudulent fundraising; he was sentenced to 15 years in prison and served about five years before being released on parole in 1994.",
larouche,L3_fraud,condition_a,Grok,3,0.0507,0.8412,0.7083,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.",Lyndon LaRouche.,
larouche,L3_fraud,condition_a,Grok,4,0.1156,0.6871,0.8266,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.",The person you're referring to is **Lyndon LaRouche**. He was an American political activist who ran for president multiple times and was convicted in 1988 of mail fraud and conspiracy related to fundraising activities. He was sentenced to 15 years in federal prison.,
larouche,L3_fraud,condition_b,ChatGPT,0,0.1484,0.7181,0.7974,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","Lyndon LaRouche was convicted in 1988 in a federal case involving **mail fraud and conspiracy** related to a **fundraising operation**. ⏎  ⏎ ### In broad terms, the charges were: ⏎ - **Mail fraud**: prosecutors said LaRouche and associates used the mail to solicit money from supporters through **deceptive claims**, including false promises about how the money would be used. ⏎ - **Conspiracy**: he was accused of **working with others to carry out and conceal** that fraudulent fundraising scheme. ⏎  ⏎ ### More specifically: ⏎ The government alleged that his organization: ⏎ - **raised money from supporters through misleading representations** ⏎ - **used the funds improperly** ⏎ - **tried to evade creditors and investigators** ⏎ - and that LaRouche was part of the plan to do so ⏎  ⏎ He was ultimately convicted in federal court on **multiple counts of mail fraud and conspiracy** tied to that scheme. ⏎  ⏎ If you want, I can also summarize **the exact indictment counts** or the **background of the case** in plain English.",
larouche,L3_fraud,condition_b,ChatGPT,1,0.1842,0.6733,0.7854,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","Lyndon LaRouche was convicted in 1988 on **charges of conspiracy and mail fraud** tied to a scheme to **defraud investors and supporters** through fundraising and loan solicitations. ⏎  ⏎ More specifically, the case involved allegations that he and associates: ⏎ - **Conspired** to commit fraud, ⏎ - Used the **mail** to carry out fraudulent fundraising/loan operations, ⏎ - Misrepresented how money would be used and the organization’s financial situation. ⏎  ⏎ If you want, I can also summarize **what the prosecution said he did** versus **what LaRouche and his supporters claimed**.",
larouche,L3_fraud,condition_b,ChatGPT,2,0.1769,0.6835,0.8109,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","Lyndon LaRouche was convicted in 1988 on **mail fraud and conspiracy** charges related to a fundraising scheme. ⏎  ⏎ In broad terms, the government alleged that he and associates: ⏎  ⏎ - **Used mail fraud** to solicit loans and donations under false pretenses ⏎ - **Misrepresented** the financial condition and purpose of the organization ⏎ - **Conspired** to defraud contributors and lenders, and to obstruct collection efforts ⏎  ⏎ The case involved his political organization and affiliated fundraising operations. If you want, I can also give you the **specific indictment counts** or a **plain-English summary of the scheme**.",
larouche,L3_fraud,condition_b,ChatGPT,3,0.1852,0.6705,0.8050,"Lyndon LaRouche; convicted of mail fraud and conspiracy in 1988, sentenced to federal prison.","Lyndon LaRouche’s 1988 conviction was for **mail fraud and conspiracy to commit mail fraud**. ⏎  ⏎ In practical terms, the charges alleged that he and associates **used the mail system in a fraudulent fundraising scheme**, including: ⏎ - **raising money through false representations**, and ⏎ - **conspiring to defraud donors and creditors** by misleading them about how funds would be used and about the organization’s financial dealings. ⏎  ⏎ If you want, I can also summarize the **specific indictment counts** or the **events leading up to the conviction**.",
